id,track,artist_id,artist,album_id,album,release_date,link,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,genre
1PUNthIXityeZlnRLcP7JI,AM To PM,4eAOcbAXIF4BmbN6E1QIlw,Christina Milian,1Okk0lo0aBdchXZmjDHjkS,Christina Milian,2001,https://api.spotify.com/v1/tracks/1PUNthIXityeZlnRLcP7JI,0.872,0.868,10,-3.036,0,0.12,0.153,2.26e-05,0.843,0.822,105.005,audio_features,spotify:track:1PUNthIXityeZlnRLcP7JI,https://api.spotify.com/v1/tracks/1PUNthIXityeZlnRLcP7JI,https://api.spotify.com/v1/audio-analysis/1PUNthIXityeZlnRLcP7JI,231213,4,dance_pop
6rmXhRIemCTPyMYZRDN7Qg,Black Magic,3e7awlrlDSwF3iM0WBjGMp,Little Mix,2FnfZiFMv7bmXAIATOJDHs,Get Weird (Expanded Edition),2015-11-06,https://api.spotify.com/v1/tracks/6rmXhRIemCTPyMYZRDN7Qg,0.776,0.875,4,-5.535,1,0.0575,0.0343,0.0,0.314,0.849,111.988,audio_features,spotify:track:6rmXhRIemCTPyMYZRDN7Qg,https://api.spotify.com/v1/tracks/6rmXhRIemCTPyMYZRDN7Qg,https://api.spotify.com/v1/audio-analysis/6rmXhRIemCTPyMYZRDN7Qg,211786,4,dance_pop
2AW37v0bDyuOzGP3XnmFuA,It's Gonna Be Me,6Ff53KvcvAj5U7Z1vojB5o,*NSYNC,20RMokVwJ2wjQ0s8FOdOFC,No Strings Attached,2000-03-21,https://api.spotify.com/v1/tracks/2AW37v0bDyuOzGP3XnmFuA,0.636,0.873,0,-4.672,0,0.071,0.0407,1.27e-06,0.0372,0.908,165.071,audio_features,spotify:track:2AW37v0bDyuOzGP3XnmFuA,https://api.spotify.com/v1/tracks/2AW37v0bDyuOzGP3XnmFuA,https://api.spotify.com/v1/audio-analysis/2AW37v0bDyuOzGP3XnmFuA,192427,4,dance_pop
3SD11QnefCc3RNfKzxKMmJ,Black Coffee,5TDVKqW9uhqGjwwwKGuma4,All Saints,2gQvc1j1WnM5EAORW7u01W,Saints & Sinners,2000-08-16,https://api.spotify.com/v1/tracks/3SD11QnefCc3RNfKzxKMmJ,0.673,0.7,9,-7.484,1,0.0287,0.0183,0.00174,0.0756,0.503,120.01,audio_features,spotify:track:3SD11QnefCc3RNfKzxKMmJ,https://api.spotify.com/v1/tracks/3SD11QnefCc3RNfKzxKMmJ,https://api.spotify.com/v1/audio-analysis/3SD11QnefCc3RNfKzxKMmJ,289427,4,dance_pop
557un1HgwYMuqfWGSTmnxw,Single Ladies (Put a Ring on It),6vWDO969PvNqNYHIOW5v0m,Beyoncé,3ROfBX6lJLnCmaw1NrP5K9,I AM...SASHA FIERCE - Platinum Edition,2008,https://api.spotify.com/v1/tracks/557un1HgwYMuqfWGSTmnxw,0.426,0.584,1,-5.293,1,0.296,0.0383,0.0,0.192,0.272,193.438,audio_features,spotify:track:557un1HgwYMuqfWGSTmnxw,https://api.spotify.com/v1/tracks/557un1HgwYMuqfWGSTmnxw,https://api.spotify.com/v1/audio-analysis/557un1HgwYMuqfWGSTmnxw,192587,4,dance_pop
4HQ9gXAtONKs8NCM0MFUTu,Turn Up The Love,698hF4vcwHwPy8ltmXermq,Far East Movement,7L4wBF41PvzPCQbPoXNfPs,Dirty Bass (Spotify International Version),2012-01-01,https://api.spotify.com/v1/tracks/4HQ9gXAtONKs8NCM0MFUTu,0.752,0.872,6,-4.186,1,0.117,0.12,0.0,0.234,0.677,123.888,audio_features,spotify:track:4HQ9gXAtONKs8NCM0MFUTu,https://api.spotify.com/v1/tracks/4HQ9gXAtONKs8NCM0MFUTu,https://api.spotify.com/v1/audio-analysis/4HQ9gXAtONKs8NCM0MFUTu,195960,4,dance_pop
1aWV3uY3SIEZVbmv45oFWS,Creep,0TImkz4nPqjegtVSMZnMRq,TLC,5eg56dCpFn32neJak2vk0f,Crazysexycool,1994-11-15,https://api.spotify.com/v1/tracks/1aWV3uY3SIEZVbmv45oFWS,0.811,0.458,5,-9.688,0,0.0402,0.0193,1.41e-06,0.0526,0.797,92.94,audio_features,spotify:track:1aWV3uY3SIEZVbmv45oFWS,https://api.spotify.com/v1/tracks/1aWV3uY3SIEZVbmv45oFWS,https://api.spotify.com/v1/audio-analysis/1aWV3uY3SIEZVbmv45oFWS,268533,4,dance_pop
53SqGkNJAYLss9AgbduTqQ,With Every Heartbeat,6UE7nl9mha6s8z0wFQFIZ2,Robyn,5xDz5FY3Hsp2skcOP1IUNU,Robyn,2005-04-27,https://api.spotify.com/v1/tracks/53SqGkNJAYLss9AgbduTqQ,0.501,0.869,4,-4.103,0,0.0395,0.00781,0.000308,0.255,0.352,120.859,audio_features,spotify:track:53SqGkNJAYLss9AgbduTqQ,https://api.spotify.com/v1/tracks/53SqGkNJAYLss9AgbduTqQ,https://api.spotify.com/v1/audio-analysis/53SqGkNJAYLss9AgbduTqQ,255187,3,dance_pop
6ctWstoouxCcvuTsd4cHNS,Desire - Gryffin Remix,5vBSrE1xujD2FXYRarbAXc,Years & Years,2EaUj2cxVeL2DhATcN9xcL,Desire (Gryffin Remix),2015-07-31,https://api.spotify.com/v1/tracks/6ctWstoouxCcvuTsd4cHNS,0.543,0.876,10,-5.069,0,0.0512,0.0606,0.0,0.157,0.415,122.058,audio_features,spotify:track:6ctWstoouxCcvuTsd4cHNS,https://api.spotify.com/v1/tracks/6ctWstoouxCcvuTsd4cHNS,https://api.spotify.com/v1/audio-analysis/6ctWstoouxCcvuTsd4cHNS,268840,4,dance_pop
6CFPFnS9EcLs2I0nWqtWci,Because Of You,21E3waRsmPlU7jZsS13rcj,Ne-Yo,52q9xNv8COtSU9phlbO5sg,Because Of You,2007-01-01,https://api.spotify.com/v1/tracks/6CFPFnS9EcLs2I0nWqtWci,0.81,0.538,0,-5.784,0,0.0356,0.528,0.0,0.0951,0.828,109.97,audio_features,spotify:track:6CFPFnS9EcLs2I0nWqtWci,https://api.spotify.com/v1/tracks/6CFPFnS9EcLs2I0nWqtWci,https://api.spotify.com/v1/audio-analysis/6CFPFnS9EcLs2I0nWqtWci,266840,4,dance_pop
1kOAGK7iEoIk1iwWXtHTGR,First Day of My Life,60vX3zLcdKRXvKLITVh5Df,Melanie C,7xAL4lMbBUqQ2igsDEEKIj,First Day Of My Life,2005-09-30,https://api.spotify.com/v1/tracks/1kOAGK7iEoIk1iwWXtHTGR,0.408,0.45,1,-8.595,1,0.0277,0.0369,0.0,0.139,0.253,74.965,audio_features,spotify:track:1kOAGK7iEoIk1iwWXtHTGR,https://api.spotify.com/v1/tracks/1kOAGK7iEoIk1iwWXtHTGR,https://api.spotify.com/v1/audio-analysis/1kOAGK7iEoIk1iwWXtHTGR,244400,4,dance_pop
22sLuJYcvZOSoLLRYev1s5,Material Girl,6tbjWDEIzxoDsBA1FuhfPW,Madonna,43lok9zd7BW5CoYkXZs7S0,Celebration (double disc version),2009-09-18,https://api.spotify.com/v1/tracks/22sLuJYcvZOSoLLRYev1s5,0.742,0.883,0,-3.419,1,0.0329,0.333,7.51e-06,0.0964,0.978,136.506,audio_features,spotify:track:22sLuJYcvZOSoLLRYev1s5,https://api.spotify.com/v1/tracks/22sLuJYcvZOSoLLRYev1s5,https://api.spotify.com/v1/audio-analysis/22sLuJYcvZOSoLLRYev1s5,240280,4,dance_pop
10GJQkjRJcZhGTLagFOC62,Most Girls,5p7f24Rk5HkUZsaS3BLG5F,Hailee Steinfeld,4w5LxfyoOPHkGJZrco1UT5,Most Girls,2017-04-28,https://api.spotify.com/v1/tracks/10GJQkjRJcZhGTLagFOC62,0.756,0.572,9,-7.019,1,0.0763,0.0478,0.0,0.0853,0.417,102.986,audio_features,spotify:track:10GJQkjRJcZhGTLagFOC62,https://api.spotify.com/v1/tracks/10GJQkjRJcZhGTLagFOC62,https://api.spotify.com/v1/audio-analysis/10GJQkjRJcZhGTLagFOC62,204400,4,dance_pop
5oV1YjM2rtyZ55txHHsFUu,The Shoop Shoop Song (It's In His Kiss),72OaDtakiy6yFqkt4TsiFt,Cher,23ZynaAt0r7guEQef3baHW,Love Hurts,1991-06-11,https://api.spotify.com/v1/tracks/5oV1YjM2rtyZ55txHHsFUu,0.678,0.61,0,-10.509,1,0.0306,0.467,0.0,0.397,0.919,117.04,audio_features,spotify:track:5oV1YjM2rtyZ55txHHsFUu,https://api.spotify.com/v1/tracks/5oV1YjM2rtyZ55txHHsFUu,https://api.spotify.com/v1/audio-analysis/5oV1YjM2rtyZ55txHHsFUu,170000,4,dance_pop
1NId6BKUZwaLDKgZXXZuGC,Pretty Places,5wugb0kaq0J6nyQ5Xgd17i,Aly & AJ,4KWQ59OXCizPTrq9kADYQi,a touch of the beat gets you up on your feet gets you out and then into the sun,2021-05-07,https://api.spotify.com/v1/tracks/1NId6BKUZwaLDKgZXXZuGC,0.577,0.797,2,-5.039,1,0.0366,0.0969,0.0766,0.311,0.427,127.995,audio_features,spotify:track:1NId6BKUZwaLDKgZXXZuGC,https://api.spotify.com/v1/tracks/1NId6BKUZwaLDKgZXXZuGC,https://api.spotify.com/v1/audio-analysis/1NId6BKUZwaLDKgZXXZuGC,319400,4,dance_pop
24lvFiLei3W4DjCUA3LpFY,Start Without You (feat. Laza Morgan),6yZoNdsPrYLviaEOOzbZt8,Alexandra Burke,0Jo60TeFm2QkBR9d5anzRU,Overcome,2009,https://api.spotify.com/v1/tracks/24lvFiLei3W4DjCUA3LpFY,0.749,0.943,6,-2.493,0,0.234,0.148,0.0,0.736,0.626,91.996,audio_features,spotify:track:24lvFiLei3W4DjCUA3LpFY,https://api.spotify.com/v1/tracks/24lvFiLei3W4DjCUA3LpFY,https://api.spotify.com/v1/audio-analysis/24lvFiLei3W4DjCUA3LpFY,212840,4,dance_pop
18W92Zm1KjLCbUIszOhpkD,I Wanna Know (feat. Bea Miller),5jAMCwdNHWr7JThxtMuEyy,NOTD,2xqSl9X8ulJayI0KxABaLV,I Wanna Know (feat. Bea Miller),2018-03-16,https://api.spotify.com/v1/tracks/18W92Zm1KjLCbUIszOhpkD,0.661,0.725,6,-4.859,1,0.0563,0.0253,0.0,0.123,0.605,119.927,audio_features,spotify:track:18W92Zm1KjLCbUIszOhpkD,https://api.spotify.com/v1/tracks/18W92Zm1KjLCbUIszOhpkD,https://api.spotify.com/v1/audio-analysis/18W92Zm1KjLCbUIszOhpkD,197939,4,dance_pop
0UTmS76yJwuCpiKEn16uN5,1991,7gRhy3MIPHQo5CXYfWaw9I,Azealia Banks,5fkZoSOBJyj0PaDo1LUabM,1991 - EP,2012-05-28,https://api.spotify.com/v1/tracks/0UTmS76yJwuCpiKEn16uN5,0.853,0.686,10,-8.314,0,0.268,0.0424,2.79e-06,0.0866,0.538,122.97,audio_features,spotify:track:0UTmS76yJwuCpiKEn16uN5,https://api.spotify.com/v1/tracks/0UTmS76yJwuCpiKEn16uN5,https://api.spotify.com/v1/audio-analysis/0UTmS76yJwuCpiKEn16uN5,210479,4,dance_pop
0LIeySEITbDeTE4FQPS19o,Stuck With Each Other - Main,4M6Z1wubeKtwPqbjJygTOc,Shontelle,3tIkt2zUIa9ZT5lLFmTo8P,Shontelligence,2008,https://api.spotify.com/v1/tracks/0LIeySEITbDeTE4FQPS19o,0.549,0.585,7,-9.181,0,0.139,0.278,0.0,0.224,0.327,175.942,audio_features,spotify:track:0LIeySEITbDeTE4FQPS19o,https://api.spotify.com/v1/tracks/0LIeySEITbDeTE4FQPS19o,https://api.spotify.com/v1/audio-analysis/0LIeySEITbDeTE4FQPS19o,200800,4,dance_pop
7cgu4JBW3hq1GwTM1ilkKQ,Talking Body,4NHQUGzhtTLFvgF5SZesLK,Tove Lo,5Z5O36p7BivXzkucc0PAfw,Queen Of The Clouds,2014-09-24,https://api.spotify.com/v1/tracks/7cgu4JBW3hq1GwTM1ilkKQ,0.736,0.761,4,-5.449,0,0.0338,0.0966,0.0,0.0823,0.114,119.999,audio_features,spotify:track:7cgu4JBW3hq1GwTM1ilkKQ,https://api.spotify.com/v1/tracks/7cgu4JBW3hq1GwTM1ilkKQ,https://api.spotify.com/v1/audio-analysis/7cgu4JBW3hq1GwTM1ilkKQ,238427,4,dance_pop
1louJpMmzEicAn7lzDalPW,No Promises (feat. Demi Lovato),7DMveApC7UnC2NPfPvlHSU,Cheat Codes,6301sWkK7hVwcrhcEwKPcH,No Promises (feat. Demi Lovato),2017-03-31,https://api.spotify.com/v1/tracks/1louJpMmzEicAn7lzDalPW,0.741,0.667,10,-5.445,1,0.134,0.0575,0.0,0.106,0.595,112.956,audio_features,spotify:track:1louJpMmzEicAn7lzDalPW,https://api.spotify.com/v1/tracks/1louJpMmzEicAn7lzDalPW,https://api.spotify.com/v1/audio-analysis/1louJpMmzEicAn7lzDalPW,223504,4,dance_pop
5EbX5xL3O2xT8FxCpYzgUO,"How Far I'll Go - From ""Moana""",2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,2ho9l951XwxpBFEEjubOUx,"How Far I'll Go (From ""Moana"")",2016-10-28,https://api.spotify.com/v1/tracks/5EbX5xL3O2xT8FxCpYzgUO,0.309,0.544,9,-9.621,1,0.352,0.155,0.000265,0.0727,0.16,180.979,audio_features,spotify:track:5EbX5xL3O2xT8FxCpYzgUO,https://api.spotify.com/v1/tracks/5EbX5xL3O2xT8FxCpYzgUO,https://api.spotify.com/v1/audio-analysis/5EbX5xL3O2xT8FxCpYzgUO,175517,4,dance_pop
3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,3Vsbl0diFGw8HNSjG8ue9m,Romance,2019-12-06,https://api.spotify.com/v1/tracks/3yOlyBJuViE2YSGn3nVE1K,0.724,0.491,8,-6.024,1,0.0296,0.018,1.29e-05,0.0887,0.383,105.046,audio_features,spotify:track:3yOlyBJuViE2YSGn3nVE1K,https://api.spotify.com/v1/tracks/3yOlyBJuViE2YSGn3nVE1K,https://api.spotify.com/v1/audio-analysis/3yOlyBJuViE2YSGn3nVE1K,170746,4,dance_pop
5SfQhaZTGL7IewCIvMifFJ,Brave,7nDsS0l5ZAzMedVRKPP8F1,Ella Henderson,0mPhbDbLpPeCnjm35rSkql,Brave,2022-01-07,https://api.spotify.com/v1/tracks/5SfQhaZTGL7IewCIvMifFJ,0.515,0.754,11,-4.116,1,0.0373,0.231,0.0,0.198,0.451,147.116,audio_features,spotify:track:5SfQhaZTGL7IewCIvMifFJ,https://api.spotify.com/v1/tracks/5SfQhaZTGL7IewCIvMifFJ,https://api.spotify.com/v1/audio-analysis/5SfQhaZTGL7IewCIvMifFJ,201053,4,dance_pop
1SN1vSPsr4V4tIUTR3s8YW,Fast Car,1HBjj22wzbscIZ9sEb5dyf,Jonas Blue,2xZSrcBmvMw9Y8hac6xU7L,Blue,2018-11-09,https://api.spotify.com/v1/tracks/1SN1vSPsr4V4tIUTR3s8YW,0.672,0.578,9,-6.621,1,0.0569,0.469,0.0,0.312,0.548,113.945,audio_features,spotify:track:1SN1vSPsr4V4tIUTR3s8YW,https://api.spotify.com/v1/tracks/1SN1vSPsr4V4tIUTR3s8YW,https://api.spotify.com/v1/audio-analysis/1SN1vSPsr4V4tIUTR3s8YW,212424,4,dance_pop
2B1jt2a6zdN4qLiugoEJry,It's the Way You Make Me Feel,17UkABEasVRlCcIFZ3wHb7,Steps,3v05QR8PM7Mc8zba3jR8Na,Buzz,2000-10-30,https://api.spotify.com/v1/tracks/2B1jt2a6zdN4qLiugoEJry,0.573,0.665,8,-5.081,1,0.0239,0.108,2.09e-06,0.095,0.347,105.006,audio_features,spotify:track:2B1jt2a6zdN4qLiugoEJry,https://api.spotify.com/v1/tracks/2B1jt2a6zdN4qLiugoEJry,https://api.spotify.com/v1/audio-analysis/2B1jt2a6zdN4qLiugoEJry,197360,4,dance_pop
4tERsdVCLtLtrGdFBf9DGC,New,6Dd3NScHWwnW6obMFbl1BH,Daya,2d0gY2dVxHmpcOLvQqQ7NL,New,2017-10-11,https://api.spotify.com/v1/tracks/4tERsdVCLtLtrGdFBf9DGC,0.715,0.742,0,-4.331,1,0.0347,0.052,2.47e-05,0.364,0.322,106.971,audio_features,spotify:track:4tERsdVCLtLtrGdFBf9DGC,https://api.spotify.com/v1/tracks/4tERsdVCLtLtrGdFBf9DGC,https://api.spotify.com/v1/audio-analysis/4tERsdVCLtLtrGdFBf9DGC,230880,4,dance_pop
4x3qqSA4cP49oZQXPLnDBe,Runnin',6prmLEyn4LfHlD9NnXWlf7,Adam Lambert,4mKnhWm5EZeZUfoUYUwT1h,Trespassing (Deluxe Version),2012-05-08,https://api.spotify.com/v1/tracks/4x3qqSA4cP49oZQXPLnDBe,0.408,0.868,2,-4.438,0,0.0837,0.0082,0.0,0.151,0.387,83.469,audio_features,spotify:track:4x3qqSA4cP49oZQXPLnDBe,https://api.spotify.com/v1/tracks/4x3qqSA4cP49oZQXPLnDBe,https://api.spotify.com/v1/audio-analysis/4x3qqSA4cP49oZQXPLnDBe,228533,4,dance_pop
2m3c0Fe9teHlUKlOfFgOd8,Crying at the Discotheque,2cBh5lVMg222FFuRU7EfDE,Sophie Ellis-Bextor,1Ow8exCwrgZjMEyKo53sKV,Songs from the Kitchen Disco: Sophie Ellis-Bextor's Greatest Hits,2020-11-13,https://api.spotify.com/v1/tracks/2m3c0Fe9teHlUKlOfFgOd8,0.628,0.901,9,-6.254,0,0.0506,0.00359,1.58e-05,0.0854,0.724,138.037,audio_features,spotify:track:2m3c0Fe9teHlUKlOfFgOd8,https://api.spotify.com/v1/tracks/2m3c0Fe9teHlUKlOfFgOd8,https://api.spotify.com/v1/audio-analysis/2m3c0Fe9teHlUKlOfFgOd8,231413,4,dance_pop
1KtVVUM6OkpyOsbVfbMybX,Don't Be so Hard on Yourself,4ScCswdRlyA23odg9thgIO,Jess Glynne,7BEPVoBcHuTLWpcdj8FhM8,I Cry When I Laugh,2015,https://api.spotify.com/v1/tracks/1KtVVUM6OkpyOsbVfbMybX,0.571,0.815,6,-3.267,1,0.0321,0.0608,0.0,0.163,0.664,120.008,audio_features,spotify:track:1KtVVUM6OkpyOsbVfbMybX,https://api.spotify.com/v1/tracks/1KtVVUM6OkpyOsbVfbMybX,https://api.spotify.com/v1/audio-analysis/1KtVVUM6OkpyOsbVfbMybX,211460,4,dance_pop
2y4lAQpi5VTNLu2ldeTdUH,We Can't Stop,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,3RDqXDc1bAETps54MSSOW0,Bangerz (Deluxe Version),2013-10-04,https://api.spotify.com/v1/tracks/2y4lAQpi5VTNLu2ldeTdUH,0.613,0.622,1,-5.794,0,0.0334,0.00882,0.0,0.37,0.484,80.003,audio_features,spotify:track:2y4lAQpi5VTNLu2ldeTdUH,https://api.spotify.com/v1/tracks/2y4lAQpi5VTNLu2ldeTdUH,https://api.spotify.com/v1/audio-analysis/2y4lAQpi5VTNLu2ldeTdUH,231240,4,dance_pop
62tHYGbBOvOkpgmEXDlgu8,Who's In Your Head,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,0HlfQenJHaxL8JiXnqcT7i,Setlist: The Remember This Tour,2021-10-29,https://api.spotify.com/v1/tracks/62tHYGbBOvOkpgmEXDlgu8,0.704,0.778,5,-5.331,1,0.0971,0.00447,0.0,0.0731,0.821,101.025,audio_features,spotify:track:62tHYGbBOvOkpgmEXDlgu8,https://api.spotify.com/v1/tracks/62tHYGbBOvOkpgmEXDlgu8,https://api.spotify.com/v1/audio-analysis/62tHYGbBOvOkpgmEXDlgu8,183537,4,dance_pop
00fNdIFKoMxxt8Hnm2kAKL,All Night,1VBflYyxBhnDc9uVib98rw,Icona Pop,0BMMKboeB89ifvQ9GUUxNJ,This Is... Icona Pop,2013-01-01,https://api.spotify.com/v1/tracks/00fNdIFKoMxxt8Hnm2kAKL,0.6,0.905,1,-3.41,0,0.0357,0.00274,0.0,0.831,0.636,124.032,audio_features,spotify:track:00fNdIFKoMxxt8Hnm2kAKL,https://api.spotify.com/v1/tracks/00fNdIFKoMxxt8Hnm2kAKL,https://api.spotify.com/v1/audio-analysis/00fNdIFKoMxxt8Hnm2kAKL,187027,4,dance_pop
3B4etxytImrRKQgV3XHjnR,Harleys In Hawaii,6jJ0s89eD6GaHleKKya26X,Katy Perry,47zMF6LrXQ8odi6Xv1unC0,Smile,2020-08-28,https://api.spotify.com/v1/tracks/3B4etxytImrRKQgV3XHjnR,0.721,0.751,10,-6.203,0,0.125,0.162,6.59e-06,0.118,0.738,140.095,audio_features,spotify:track:3B4etxytImrRKQgV3XHjnR,https://api.spotify.com/v1/tracks/3B4etxytImrRKQgV3XHjnR,https://api.spotify.com/v1/audio-analysis/3B4etxytImrRKQgV3XHjnR,185481,4,dance_pop
2chyJjEMYj397jz1QLEGO7,Written in the Stars (feat. Eric Turner),0Tob4H0FLtEONHU1MjpUEp,Tinie Tempah,3DywhGLPXp0iukyKHE9xqc,Disc-Overy,2010-05-31,https://api.spotify.com/v1/tracks/2chyJjEMYj397jz1QLEGO7,0.619,0.971,7,-3.045,1,0.13,0.0526,0.0,0.196,0.295,122.552,audio_features,spotify:track:2chyJjEMYj397jz1QLEGO7,https://api.spotify.com/v1/tracks/2chyJjEMYj397jz1QLEGO7,https://api.spotify.com/v1/audio-analysis/2chyJjEMYj397jz1QLEGO7,207600,5,dance_pop
2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,0TnOYISbd1XYRBk9myaseg,Pitbull,4EUf4YyNjuXypWY6W5wEDm,Globalization,2014-11-21,https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r,0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,audio_features,spotify:track:2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/audio-analysis/2bJvI42r8EF3wxjOuDav4r,229360,4,dance_pop
2vC1qUcTJlWO9JQfcaOk9b,Amigas Cheetahs,4ntkql3f3ect7NDRUJ7aAY,The Cheetah Girls,10ATF34xwqoGlmm5vsgOSG,The Cheetah Girls 2,2006-01-01,https://api.spotify.com/v1/tracks/2vC1qUcTJlWO9JQfcaOk9b,0.358,0.896,6,-4.642,0,0.287,0.177,4.57e-06,0.518,0.535,117.306,audio_features,spotify:track:2vC1qUcTJlWO9JQfcaOk9b,https://api.spotify.com/v1/tracks/2vC1qUcTJlWO9JQfcaOk9b,https://api.spotify.com/v1/audio-analysis/2vC1qUcTJlWO9JQfcaOk9b,246507,4,dance_pop
5eIsMbKPT1IJ0b0rdvgtlZ,Bella Traicion,5LeiVcEnsZcwc133TUhJNW,Belinda,754HGsnSRfpBSiDmUNii1k,Utopia 2,2006,https://api.spotify.com/v1/tracks/5eIsMbKPT1IJ0b0rdvgtlZ,0.532,0.935,2,-3.126,1,0.0686,0.00644,0.0,0.11,0.662,139.887,audio_features,spotify:track:5eIsMbKPT1IJ0b0rdvgtlZ,https://api.spotify.com/v1/tracks/5eIsMbKPT1IJ0b0rdvgtlZ,https://api.spotify.com/v1/audio-analysis/5eIsMbKPT1IJ0b0rdvgtlZ,225373,4,dance_pop
2IyL2CyHoenwQLds5jSuqK,Body On Me,5rkVyNGXEgeUqKkB5ccK83,Ashanti,23d3EfXK0OEtfOB61bBz9d,The Declaration,2008-01-01,https://api.spotify.com/v1/tracks/2IyL2CyHoenwQLds5jSuqK,0.66,0.623,7,-7.321,0,0.152,0.0851,0.0,0.0841,0.736,179.986,audio_features,spotify:track:2IyL2CyHoenwQLds5jSuqK,https://api.spotify.com/v1/tracks/2IyL2CyHoenwQLds5jSuqK,https://api.spotify.com/v1/audio-analysis/2IyL2CyHoenwQLds5jSuqK,200720,4,dance_pop
0tIqERCyX2ogv5Yn00kswb,Roses Are Red - Original Version,6kBjAFKyd0he7LiA5GQ3Gz,Aqua,3hHmYc6mrl6NkmRW1ZwYvm,Aquarium (Special Edition),1997-01-01,https://api.spotify.com/v1/tracks/0tIqERCyX2ogv5Yn00kswb,0.669,0.862,0,-11.395,0,0.0364,0.0654,0.0151,0.359,0.818,139.975,audio_features,spotify:track:0tIqERCyX2ogv5Yn00kswb,https://api.spotify.com/v1/tracks/0tIqERCyX2ogv5Yn00kswb,https://api.spotify.com/v1/audio-analysis/0tIqERCyX2ogv5Yn00kswb,225933,4,dance_pop
3wkKkFAtYSTRwqOydW6T0I,Please Don't Go,2KsP6tYLJlTBvSUxnwlVWa,Mike Posner,2V7Z0e4YnXyNfpoK3cYIGp,31 Minutes to Takeoff,2010,https://api.spotify.com/v1/tracks/3wkKkFAtYSTRwqOydW6T0I,0.698,0.879,4,-3.928,0,0.0306,0.00236,0.119,0.129,0.645,120.018,audio_features,spotify:track:3wkKkFAtYSTRwqOydW6T0I,https://api.spotify.com/v1/tracks/3wkKkFAtYSTRwqOydW6T0I,https://api.spotify.com/v1/audio-analysis/3wkKkFAtYSTRwqOydW6T0I,196813,4,dance_pop
7kswSnEiwuwuOQngMvpflV,Close Your Eyes,4bL2B6hmLlMWnUEZnorEtG,Felix Jaehn,4dNB3Gat1KKAIzIaFKNRM1,BREATHE,2021-10-01,https://api.spotify.com/v1/tracks/7kswSnEiwuwuOQngMvpflV,0.844,0.818,2,-3.727,1,0.2,0.0743,1.28e-05,0.112,0.536,128.094,audio_features,spotify:track:7kswSnEiwuwuOQngMvpflV,https://api.spotify.com/v1/tracks/7kswSnEiwuwuOQngMvpflV,https://api.spotify.com/v1/audio-analysis/7kswSnEiwuwuOQngMvpflV,159963,4,dance_pop
1OutzYv6YiN93lrT3pJsWR,It's My Life,0cQbJU1aAzvbEmTuljWLlF,No Doubt,4A0hYL3V0zWauEWkyfvqdF,It's My Life,2003-01-01,https://api.spotify.com/v1/tracks/1OutzYv6YiN93lrT3pJsWR,0.612,0.735,8,-5.074,0,0.0282,0.00202,0.00118,0.328,0.783,126.326,audio_features,spotify:track:1OutzYv6YiN93lrT3pJsWR,https://api.spotify.com/v1/tracks/1OutzYv6YiN93lrT3pJsWR,https://api.spotify.com/v1/audio-analysis/1OutzYv6YiN93lrT3pJsWR,226053,4,dance_pop
5jE48hhRu8E6zBDPRSkEq7,All About That Bass,6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,5W98Ab4VvQEuFEE4TIe5fE,Title (Deluxe),2015-01-09,https://api.spotify.com/v1/tracks/5jE48hhRu8E6zBDPRSkEq7,0.807,0.887,9,-3.726,1,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,audio_features,spotify:track:5jE48hhRu8E6zBDPRSkEq7,https://api.spotify.com/v1/tracks/5jE48hhRu8E6zBDPRSkEq7,https://api.spotify.com/v1/audio-analysis/5jE48hhRu8E6zBDPRSkEq7,187920,4,dance_pop
74CjepodJooOCQkrGCwE4C,Get Back (feat. Chris Brown),20s0P9QLxGqKuCsGwFsp7w,Mario,5C6SZng9isd7hGZshc7RtX,Get Back (feat. Chris Brown),2021-10-29,https://api.spotify.com/v1/tracks/74CjepodJooOCQkrGCwE4C,0.664,0.45,8,-9.125,1,0.166,0.204,4.45e-06,0.171,0.254,90.991,audio_features,spotify:track:74CjepodJooOCQkrGCwE4C,https://api.spotify.com/v1/tracks/74CjepodJooOCQkrGCwE4C,https://api.spotify.com/v1/audio-analysis/74CjepodJooOCQkrGCwE4C,222168,4,dance_pop
